cve_id,published_date,last_modified_date,description_en,source_flags,cvss_v31_base_score,cvss_v31_severity,cvss_v31_vector,cvss_v4_base_score,cvss_v4_severity,cvss_v4_vector,cwe_list,product_list
CVE-2023-40058,2023-12-21 17:15:07.763,2024-11-21 08:18:37.423,"Sensitive data was added to our public-facing knowledgebase that, if exploited, could be used to access components of Access Rights Manager (ARM) if the threat actor is in the same environment.   






","nvd,v5",6.5,MEDIUM,CVSS:3.1/AV:A/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,,,,['CWE-200' 'CWE-200' 'NVD-CWE-noinfo' 'NVD-CWE-noinfo'],"['access_rights_manager' 'solarwinds_access_rights_manager'
 'access_rights_manager' 'solarwinds_access_rights_manager']"
CVE-2024-28990,2024-09-12 14:16:06.273,2025-02-26 18:45:23.190,"SolarWinds Access Rights Manager (ARM) was found to contain a hard-coded credential authentication bypass vulnerability. If exploited, this vulnerability would allow access to the RabbitMQ management console.

We thank Trend Micro Zero Day Initiative (ZDI) for its ongoing partnership in coordinating with SolarWinds on responsible disclosure of this and other potential vulnerabilities.","nvd,v5",6.3,MEDIUM,CVSS:3.1/AV:A/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:L,,,,['CWE-798' 'CWE-798'],['access_rights_manager' 'solarwinds_access_rights_manager']
CVE-2024-28993,2024-07-17 15:15:13.860,2025-02-26 18:45:53.687,The SolarWinds Access Rights Manager was susceptible to a Directory Traversal and Information Disclosure Vulnerability. This vulnerability allows an unauthenticated user to perform arbitrary file deletion and leak sensitive information.,"nvd,v5",7.6,HIGH,CVSS:3.1/AV:A/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:H,,,,['CWE-22' 'CWE-22'],['access_rights_manager' 'solarwinds_access_rights_manager']
CVE-2024-45711,2024-10-16 08:15:06.690,2024-10-17 20:17:29.207,SolarWinds Serv-U is vulnerable  to a directory traversal  vulnerability where remote code execution is possible depending on privileges given to the authenticated user.  This issue requires a user to be authenticated and this is present when software environment variables are abused. Authentication is required for this vulnerability,"nvd,v5",7.5,HIGH,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H,,,,['CWE-22' 'CWE-22'],['serv-u' 'solarwinds_serv_u']
CVE-2024-45713,2024-10-17 11:15:10.850,2025-02-25 17:15:36.083,SolarWinds Kiwi CatTools is susceptible to a sensitive data disclosure vulnerability when a non-default setting has been enabled for troubleshooting purposes.,"nvd,v5",5.1,MEDIUM,CVSS:3.1/AV:L/AC:H/PR:H/UI:R/S:U/C:H/I:L/A:L,,,,['CWE-209' 'CWE-209'],['kiwi_cattools' 'solarwinds_kiwi_cattools']
CVE-2024-52611,2025-02-11 08:15:31.280,2025-02-25 17:30:27.797,"The SolarWinds Platform is vulnerable to an information disclosure vulnerability through an error message. While the data does not provide anything sensitive, the information could assist an attacker in other malicious actions.","nvd,v5",3.5,LOW,CVSS:3.1/AV:A/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:N,,,,['CWE-209' 'CWE-209'],['solarwinds_platform' 'solarwinds_solarwinds_platfor']
CVE-2025-26396,2025-06-02 13:15:21.367,2025-06-02 17:32:17.397,The SolarWinds Dameware Mini Remote Control was determined to be affected by Incorrect Permissions Local Privilege Escalation Vulnerability. This vulnerability requires local access and a valid low privilege account to be susceptible to this vulnerability.,"nvd,v5",7.8,HIGH,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,,,,['CWE-269' 'CWE-269'],['solarwinds_dameware' 'solarwinds_dameware_mini_remote_contro']
CVE-2025-40547,2025-11-18 09:15:51.970,2025-12-02 16:36:27.900,"A logic error vulnerability exists in Serv-U which when abused could give a malicious actor with access to admin privileges the ability to execute code. 

This issue requires administrative privileges to abuse. On Windows deployments, the risk is scored as a medium because services frequently run under less-privileged service accounts by default.","nvd,v5",9.1,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:C/C:H/I:H/A:H,,,,['CWE-116' 'CWE-116'],['serv-u' 'solarwinds_serv_u']
CVE-2002-1209,2002-11-04 05:00:00.000,2025-04-03 01:03:51.193,"Directory traversal vulnerability in SolarWinds TFTP Server 5.0.55, and possibly earlier, allows remote attackers to read arbitrary files via ""..\"" (dot-dot backslash) sequences in a GET request.","nvd,v5",,,,,,,['NVD-CWE-Other' 'NVD-CWE-Other'],['tftp_server' 'solarwinds_tftp_server']
CVE-2010-2310,2010-06-16 20:30:02.810,2025-04-11 00:51:21.963,SolarWinds TFTP Server 10.4.0.13 allows remote attackers to cause a denial of service (crash) via a long write request.,"nvd,v5",,,,,,,['CWE-20' 'CWE-20'],['tftp_server' 'solarwinds_tftp_server']
CVE-2010-4828,2011-08-24 10:55:05.850,2025-04-11 00:51:21.963,Multiple cross-site scripting (XSS) vulnerabilities in SolarWinds Orion Network Performance Monitor (NPM) 10.1 allow remote attackers to inject arbitrary web script or HTML via the (1) Title parameter to MapView.aspx; NetObject parameter to (2) NodeDetails.aspx and (3) InterfaceDetails.aspx; and the (4) ChartName parameter to CustomChart.aspx.,"nvd,v5",,,,,,,['CWE-79' 'CWE-79'],"['orion_network_performance_monitor'
 'solarwinds_orion_network_performance_monitor']"
CVE-2013-3249,2014-03-20 16:55:11.683,2025-04-12 10:46:40.837,"Stack-based buffer overflow in the ""Add from text file"" feature in the DameWare Exporter tool (DWExporter.exe) in DameWare Remote Support 10.0.0.372, 9.0.1.247, and earlier allows user-assisted attackers to execute arbitrary code via unspecified vectors.","nvd,v5",,,,,,,['CWE-787' 'CWE-787'],['dameware_remote_support' 'solarwinds_dameware_remote_suppor']
CVE-2014-9566,2015-03-10 14:59:02.757,2025-04-12 10:46:40.837,"Multiple SQL injection vulnerabilities in the Manage Accounts page in the AccountManagement.asmx service in the Solarwinds Orion Platform 2015.1, as used in Network Performance Monitor (NPM) before 11.5, NetFlow Traffic Analyzer (NTA) before 4.1, Network Configuration Manager (NCM) before 7.3.2, IP Address Manager (IPAM) before 4.3, User Device Tracker (UDT) before 3.2, VoIP & Network Quality Manager (VNQM) before 4.2, Server & Application Manager (SAM) before 6.2, Web Performance Monitor (WPM) before 2.2, and possibly other Solarwinds products, allow remote authenticated users to execute arbitrary SQL commands via the (1) dir or (2) sort parameter to the (a) GetAccounts or (b) GetAccountGroups endpoint.","nvd,v5",,,,,,,"['CWE-89' 'CWE-89' 'CWE-89' 'CWE-89' 'CWE-89' 'CWE-89' 'CWE-89' 'CWE-89'
 'CWE-89' 'CWE-89' 'CWE-89' 'CWE-89' 'CWE-89' 'CWE-89' 'CWE-89' 'CWE-89']","['orion_ip_address_manager' 'orion_netflow_traffic_analyzer'
 'orion_network_configuration_manager' 'orion_network_performance_monitor'
 'orion_server_and_application_manager' 'orion_user_device_tracker'
 'orion_voip_\\&_network_quality_manager' 'orion_web_performance_monitor'
 'solarwinds_orion_server_and_application_manager'
 'solarwinds_orion_voip_network_quality_manager'
 'solarwinds_orion_network_configuration_manager'
 'solarwinds_orion_ip_address_manager'
 'solarwinds_orion_network_performance_monitor'
 'solarwinds_orion_user_device_tracker'
 'solarwinds_orion_web_performance_monitor'
 'solarwinds_orion_netflow_traffic_analyzer']"
CVE-2016-4350,2016-05-09 20:59:04.790,2025-04-12 10:46:40.837,"Multiple SQL injection vulnerabilities in the Web Services web server in SolarWinds Storage Resource Monitor (SRM) Profiler (formerly Storage Manager (STM)) before 6.2.3 allow remote attackers to execute arbitrary SQL commands via the (1) ScriptSchedule parameter in the ScriptServlet servlet; the (2) winEventId or (3) winEventLog parameter in the WindowsEventLogsServlet servlet; the (4) processOS parameter in the ProcessesServlet servlet; the (5) group, (6) groupName, or (7) clientName parameter in the BackupExceptionsServlet servlet; the (8) valDB or (9) valFS parameter in the BackupAssociationServlet servlet; the (10) orderBy or (11) orderDir parameter in the HostStorageServlet servlet; the (12) fileName, (13) sortField, or (14) sortDirection parameter in the DuplicateFilesServlet servlet; the (15) orderFld or (16) orderDir parameter in the QuantumMonitorServlet servlet; the (17) exitCode parameter in the NbuErrorMessageServlet servlet; the (18) udfName, (19) displayName, (20) udfDescription, (21) udfDataValue, (22) udfSectionName, or (23) udfId parameter in the UserDefinedFieldConfigServlet servlet; the (24) sortField or (25) sortDirection parameter in the XiotechMonitorServlet servlet; the (26) sortField or (27) sortDirection parameter in the BexDriveUsageSummaryServlet servlet; the (28) state parameter in the ScriptServlet servlet; the (29) assignedNames parameter in the FileActionAssignmentServlet servlet; the (30) winEventSource parameter in the WindowsEventLogsServlet servlet; or the (31) name, (32) ipOne, (33) ipTwo, or (34) ipThree parameter in the XiotechMonitorServlet servlet.","nvd,v5",,,,,,,['CWE-89' 'CWE-89'],['storage_resource_monitor' 'solarwinds_storage_resource_monitor']
CVE-2016-5709,2016-06-24 17:59:03.567,2025-04-12 10:46:40.837,"SolarWinds Virtualization Manager 6.3.1 and earlier uses weak encryption to store passwords in /etc/shadow, which allows local users with superuser privileges to obtain user passwords via a brute force attack.","nvd,v5",,,,,,,['CWE-200' 'CWE-200'],['virtualization_manager' 'solarwinds_virtualization_manager']
CVE-2018-16792,2018-12-05 22:29:00.273,2024-11-21 03:53:21.713,SolarWinds SFTP/SCP server through 2018-09-10 is vulnerable to XXE via a world readable and writable configuration file that allows an attacker to exfiltrate data.,"nvd,v5",9.1,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:N,,,,['CWE-611' 'CWE-611'],['sftp\\/scp_server' 'solarwinds_sftp_scp_server']
CVE-2019-13181,2019-12-16 21:15:11.183,2024-11-21 04:24:22.267,A CSV injection vulnerability exists in the web UI of SolarWinds Serv-U FTP Server v15.1.7.,"nvd,v5",6.5,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:N,,,,['CWE-1236' 'CWE-1236'],['serv-u_ftp_server' 'solarwinds_serv_u_ftp_server']
CVE-2019-20002,2020-04-27 15:15:12.297,2024-11-21 04:37:51.647,Formula Injection exists in the export feature in SolarWinds WebHelpDesk 12.7.1 via a value (provided by a low-privileged user in the Subject field of a help request form) that is mishandled in a TicketActions/view?tab=group TSV export by an admin user.,"nvd,v5",7.8,HIGH,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,,,,['CWE-1236' 'CWE-1236'],['webhelpdesk' 'solarwinds_webhelpdesk']
CVE-2019-3957,2019-06-07 21:29:02.463,2024-11-21 04:42:56.530,"Dameware Remote Mini Control version 12.1.0.34 and prior contains an unauthenticated remote buffer over-read due to the server not properly validating RsaSignatureLen during key negotiation, which could crash the application or leak sensitive information.","nvd,v5",7.4,HIGH,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:N/A:H,,,,['CWE-20' 'CWE-20' 'CWE-125' 'CWE-125'],"['dameware_mini_remote_control' 'solarwinds_dameware_mini_remote_contro'
 'dameware_mini_remote_control' 'solarwinds_dameware_mini_remote_contro']"
CVE-2019-3980,2019-10-08 20:15:12.077,2024-11-21 04:42:59.860,"The Solarwinds Dameware Mini Remote Client agent v12.1.0.89 supports smart card authentication which can allow a user to upload an executable to be executed on the DWRCS.exe host. An unauthenticated, remote attacker can request smart card login and upload and execute an arbitrary executable run under the Local System account.","nvd,v5",9.8,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,,,,['CWE-346' 'CWE-346'],['dameware_mini_remote_control' 'solarwinds_dameware_mini_remote_contro']
CVE-2020-13169,2020-09-17 18:15:12.240,2024-11-21 05:00:47.780,Stored XSS (Cross-Site Scripting) exists in the SolarWinds Orion Platform before before 2020.2.1 on multiple forms and pages. This vulnerability may lead to the Information Disclosure and Escalation of Privileges (takeover of administrator account).,"nvd,v5",9.0,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:H/I:H/A:H,,,,['CWE-79' 'CWE-79'],['orion_platform' 'solarwinds_orion_platfor']
CVE-2020-15541,2020-07-05 22:15:11.167,2024-11-21 05:05:43.773,SolarWinds Serv-U FTP server before 15.2.1 allows remote command execution.,"nvd,v5",9.8,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,,,,['NVD-CWE-noinfo' 'NVD-CWE-noinfo'],['serv-u_ftp_server' 'solarwinds_serv_u_ftp_server']
CVE-2020-25620,2020-12-16 15:15:12.523,2024-11-21 05:18:15.353,An issue was discovered in SolarWinds N-Central 12.3.0.670. Hard-coded Credentials exist by default for local user accounts named support@n-able.com and nableadmin@n-able.com. These allow logins to the N-Central Administrative Console (NAC) and/or the regular web interface.,"nvd,v5",7.8,HIGH,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,,,,['CWE-798' 'CWE-798'],['n-central' 'solarwinds_n_centra']
CVE-2020-27869,2021-02-12 00:15:13.140,2024-11-21 05:21:58.157,"This vulnerability allows remote attackers to escalate privileges on affected installations of SolarWinds Network Performance Monitor 2020 HF1, NPM: 2020.2. Authentication is required to exploit this vulnerability. The specific flaw exists within the WriteToFile method. The issue results from the lack of proper validation of a user-supplied string before using it to construct SQL queries. An attacker can leverage this vulnerability to escalate privileges and reset the password for the Admin user. Was ZDI-CAN-11804.","nvd,v5",8.8,HIGH,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,,,,['CWE-89' 'CWE-89' 'CWE-89'],"['network_performance_monitor' 'network_performance_monitor'
 'solarwinds_network_performance_monitor']"
CVE-2021-25179,2021-05-05 03:15:07.283,2024-11-21 05:54:30.950,SolarWinds Serv-U before 15.2 is affected by Cross Site Scripting (XSS) via the HTTP Host header.,"nvd,v5",6.1,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,,,,['CWE-79' 'CWE-79'],['serv-u_file_server' 'solarwinds_serv_u_file_server']
CVE-2021-25274,2021-02-03 17:15:16.467,2024-11-21 05:54:39.607,"The Collector Service in SolarWinds Orion Platform before 2020.2.4 uses MSMQ (Microsoft Message Queue) and doesn't set permissions on its private queues. As a result, remote unauthenticated clients can send messages to TCP port 1801 that the Collector Service will process. Additionally, upon processing of such messages, the service deserializes them in insecure manner, allowing remote arbitrary code execution as LocalSystem.","nvd,v5",9.8,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,,,,['CWE-502' 'CWE-502'],['orion_platform' 'solarwinds_orion_platfor']
CVE-2021-25275,2021-02-03 17:15:16.513,2024-11-21 05:54:39.740,"SolarWinds Orion Platform before 2020.2.4, as used by various SolarWinds products, installs and uses a SQL Server backend, and stores database credentials to access this backend in a file readable by unprivileged users. As a result, any user having access to the filesystem can read database login details from that file, including the login name and its associated password. Then, the credentials can be used to get database owner access to the SWNetPerfMon.DB database. This gives access to the data collected by SolarWinds applications, and leads to admin access to the applications by inserting or changing authentication data stored in the Accounts table of the database.","nvd,v5",7.8,HIGH,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,,,,['CWE-798' 'CWE-798'],['orion_platform' 'solarwinds_orion_platfor']
CVE-2021-27277,2021-04-22 18:15:08.167,2024-11-21 05:57:44.867,"This vulnerability allows local attackers to escalate privileges on affected installations of SolarWinds Orion Virtual Infrastructure Monitor 2020.2. An attacker must first obtain the ability to execute low-privileged code on the target system in order to exploit this vulnerability. The specific flaw exists within the OneTimeJobSchedulerEventsService WCF service. The issue results from the lack of proper validation of user-supplied data, which can result in deserialization of untrusted data. An attacker can leverage this vulnerability to escalate privileges and execute arbitrary code in the context of SYSTEM. Was ZDI-CAN-11955.","nvd,v5",7.8,HIGH,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,,,,['CWE-502' 'CWE-502'],['orion_platform' 'solarwinds_orion_platfor']
CVE-2021-35212,2021-08-31 17:15:07.910,2024-11-21 06:12:04.190,An SQL injection Privilege Escalation Vulnerability was discovered in the Orion Platform reported by the ZDI Team. A blind Boolean SQL injection which could lead to full read/write over the Orion database content including the Orion certificate for any authenticated user.,"nvd,v5",8.9,HIGH,CVSS:3.1/AV:A/AC:L/PR:L/UI:N/S:C/C:H/I:H/A:L,,,,['CWE-89' 'CWE-89' 'CWE-89' 'CWE-89' 'CWE-89' 'CWE-89'],"['orion_platform' 'orion_platform' 'orion_platform' 'orion_platform'
 'orion_platform' 'solarwinds_orion_platfor']"
CVE-2021-35216,2021-09-01 15:15:08.857,2024-11-21 06:12:04.760,Insecure Deserialization of untrusted data remote code execution vulnerability was discovered in Patch Manager Orion Platform Integration module. An Authenticated Attacker with network access via HTTP can compromise this vulnerability can result in Remote Code Execution.,"nvd,v5",8.9,HIGH,CVSS:3.1/AV:A/AC:L/PR:L/UI:N/S:C/C:H/I:H/A:L,,,,['CWE-502' 'CWE-502'],['patch_manager' 'solarwinds_patch_manager']
CVE-2021-35221,2021-08-31 13:15:07.163,2024-11-21 06:12:05.483,Improper Access Control Tampering Vulnerability using ImportAlert function which can lead to a Remote Code Execution (RCE) from the Alerts Settings page.,"nvd,v5",6.3,MEDIUM,CVSS:3.1/AV:A/AC:L/PR:L/UI:N/S:U/C:L/I:H/A:N,,,,"['CWE-284' 'CWE-284' 'CWE-284' 'NVD-CWE-Other' 'NVD-CWE-Other'
 'NVD-CWE-Other']","['orion_platform' 'windows' 'solarwinds_orion_platfor' 'orion_platform'
 'windows' 'solarwinds_orion_platfor']"
CVE-2021-35232,2021-12-27 19:15:08.290,2024-11-21 06:12:06.813,"Hard coded credentials discovered in SolarWinds Web Help Desk product. Through these credentials, the attacker with local access to the Web Help Desk host machine allows to execute arbitrary HQL queries against the database and leverage the vulnerability to steal the password hashes of the users or insert arbitrary data into the database.","nvd,v5",6.8,MEDIUM,CVSS:3.1/AV:L/AC:L/PR:N/UI:N/S:U/C:H/I:L/A:N,,,,['CWE-798' 'CWE-798'],['webhelpdesk' 'solarwinds_webhelpdesk']
CVE-2021-35238,2021-09-01 12:15:07.607,2024-11-21 06:12:07.683,User with Orion Platform Admin Rights could store XSS through URL POST parameter in CreateExternalWebsite website.,"nvd,v5",4.8,MEDIUM,CVSS:3.1/AV:A/AC:L/PR:H/UI:N/S:C/C:L/I:L/A:N,,,,['CWE-79' 'CWE-79' 'CWE-79'],['orion_platform' 'orion_platform' 'solarwinds_orion_platfor']
CVE-2021-35244,2021-12-20 21:15:08.110,2024-11-21 06:12:08.437,"The ""Log alert to a file"" action within action management enables any Orion Platform user with Orion alert management rights to write to any file. An attacker with Orion alert management rights could use this vulnerability to perform an unrestricted file upload causing a remote code execution.","nvd,v5",6.8,MEDIUM,CVSS:3.1/AV:A/AC:H/PR:H/UI:N/S:C/C:H/I:L/A:L,,,,['CWE-434' 'CWE-434' 'CWE-434' 'CWE-434' 'CWE-434' 'CWE-434'],"['orion_platform' 'orion_platform' 'orion_platform' 'orion_platform'
 'windows' 'solarwinds_orion_platfor']"
CVE-2021-35247,2022-01-10 14:10:17.667,2025-10-27 17:01:25.280,Serv-U web login screen to LDAP authentication was allowing characters that were not sufficiently sanitized. SolarWinds has updated the input mechanism to perform additional validation and sanitization. Please Note: No downstream affect has been detected as the LDAP servers ignored improper characters. To insure proper input validation is completed in all environments. SolarWinds recommends scheduling an update to the latest version of Serv-U.,"nvd,v5",4.3,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:L/A:N,,,,['CWE-20' 'CWE-20' 'NVD-CWE-noinfo' 'NVD-CWE-noinfo'],['serv-u' 'solarwinds_serv_u' 'serv-u' 'solarwinds_serv_u']
CVE-2021-35252,2022-12-16 16:15:16.297,2024-11-21 06:12:09.607,Common encryption key appears to be used across all deployed instances of Serv-U FTP Server. Because of this an encrypted value that is exposed to an attacker can be simply recovered to plaintext.,"nvd,v5",7.5,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,,,,['CWE-798' 'CWE-798' 'CWE-287' 'CWE-287'],['serv-u' 'solarwinds_serv_u' 'serv-u' 'solarwinds_serv_u']
CVE-2022-36961,2022-09-30 17:15:13.010,2024-11-21 07:14:09.720,"A vulnerable component of Orion Platform was vulnerable to SQL Injection, an authenticated attacker could leverage this for privilege escalation or remote code execution.","nvd,v5",8.8,HIGH,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,,,,['CWE-89' 'CWE-89'],['orion_platform' 'solarwinds_orion_platfor']
CVE-2022-47508,2023-02-15 19:15:12.213,2024-11-21 07:32:06.707,"Customers who had configured their polling to occur via Kerberos did not expect NTLM Traffic on their environment, but since we were querying for data via IP address this prevented us from utilizing Kerberos.","nvd,v5",7.5,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,,,,['CWE-287' 'CWE-287' 'NVD-CWE-noinfo' 'NVD-CWE-noinfo'],"['server_and_application_monitor'
 'solarwinds_server_and_application_monitor'
 'server_and_application_monitor'
 'solarwinds_server_and_application_monitor']"
CVE-2023-35181,2023-10-19 15:15:08.983,2024-11-21 08:08:06.627,The SolarWinds Access Rights Manager was susceptible to Privilege Escalation Vulnerability. This vulnerability allows users to abuse incorrect folder permission resulting in Privilege Escalation.,"nvd,v5",7.8,HIGH,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,,,,['CWE-276' 'CWE-276'],['access_rights_manager' 'solarwinds_access_rights_manager']
CVE-2023-35187,2023-10-19 15:15:09.500,2024-11-21 08:08:07.393,The SolarWinds Access Rights Manager was susceptible to a Directory Traversal Remote Code Vulnerability. This vulnerability allows an unauthenticated user to achieve the Remote Code Execution.,"nvd,v5",8.8,HIGH,CVSS:3.1/AV:A/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,,,,['CWE-22' 'CWE-22'],['access_rights_manager' 'solarwinds_access_rights_manager']
CVE-2023-40057,2024-02-15 21:15:08.247,2024-11-21 08:18:37.287,"The SolarWinds Access Rights Manager was found to be susceptible to a Remote Code Execution Vulnerability. If exploited, this vulnerability allows an authenticated user to abuse a SolarWinds service resulting in remote code execution.
","nvd,v5",9.0,CRITICAL,CVSS:3.1/AV:A/AC:L/PR:L/UI:N/S:C/C:H/I:H/A:H,,,,['CWE-502' 'CWE-502'],['access_rights_manager' 'solarwinds_access_rights_manager']
CVE-2024-23468,2024-07-17 15:15:11.730,2025-02-26 18:40:48.803,The SolarWinds Access Rights Manager was susceptible to a Directory Traversal and Information Disclosure Vulnerability. This vulnerability allows an unauthenticated user to perform arbitrary file deletion and leak sensitive information.,"nvd,v5",7.6,HIGH,CVSS:3.1/AV:A/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:H,,,,['CWE-22' 'CWE-22'],['access_rights_manager' 'solarwinds_access_rights_manager']
CVE-2024-23475,2024-07-17 15:15:13.057,2025-02-26 18:43:33.313,The SolarWinds Access Rights Manager was susceptible to a Directory Traversal and Information Disclosure Vulnerability. This vulnerability allows an unauthenticated user to perform arbitrary file deletion and leak sensitive information.,"nvd,v5",9.6,CRITICAL,CVSS:3.1/AV:A/AC:L/PR:N/UI:N/S:C/C:H/I:H/A:H,,,,['CWE-22' 'CWE-22'],['access_rights_manager' 'solarwinds_access_rights_manager']
CVE-2024-28991,2024-09-12 14:16:06.540,2025-02-26 18:45:35.787,"SolarWinds Access Rights Manager (ARM) was found to be susceptible to a remote code execution vulnerability. If exploited, this vulnerability would allow an authenticated user to abuse the service, resulting in remote code execution.","nvd,v5",9.0,CRITICAL,CVSS:3.1/AV:A/AC:L/PR:L/UI:N/S:C/C:H/I:H/A:H,,,,['CWE-502' 'CWE-502' 'NVD-CWE-noinfo' 'NVD-CWE-noinfo'],"['access_rights_manager' 'solarwinds_access_rights_manager'
 'access_rights_manager' 'solarwinds_access_rights_manager']"
CVE-2024-28995,2024-06-06 09:15:14.167,2025-10-27 17:01:34.100,"











SolarWinds Serv-U was susceptible to a directory transversal vulnerability that would allow access to read sensitive files on the host machine.    







","nvd,v5",8.6,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:C/C:H/I:N/A:N,,,,['CWE-22' 'CWE-22' 'CWE-22' 'CWE-22'],['serv-u' 'serv-u' 'serv-u' 'solarwinds_serv_u']
CVE-2024-28996,2024-06-04 15:15:44.993,2025-02-26 18:46:16.547,"The SolarWinds Platform was determined to be affected by a SWQL Injection Vulnerability. Attack complexity is high for this vulnerability.  
","nvd,v5",7.5,HIGH,CVSS:3.1/AV:A/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H,,,,['CWE-89' 'CWE-89'],['solarwinds_platform' 'solarwinds_solarwinds_platfor']
CVE-2024-45715,2024-10-16 08:15:07.110,2025-02-26 18:47:19.923,The SolarWinds Platform was susceptible to a Cross-Site Scripting vulnerability when performing an edit function to existing elements.,"nvd,v5",7.1,HIGH,CVSS:3.1/AV:A/AC:L/PR:H/UI:R/S:C/C:H/I:L/A:L,,,,['CWE-79' 'CWE-79'],['solarwinds_platform' 'solarwinds_solarwinds_platfor']
CVE-2025-26398,2025-08-12 08:15:26.193,2025-11-17 16:10:05.080,"SolarWinds Database Performance Analyzer was found to contain a hard-coded cryptographic key. If exploited, this vulnerability could lead to a machine-in-the-middle (MITM) attack against users. This vulnerability requires additional software not installed by default, local access to the server and administrator level privileges on the host.","nvd,v5",5.6,MEDIUM,CVSS:3.1/AV:L/AC:H/PR:H/UI:R/S:U/C:H/I:H/A:N,,,,['CWE-798' 'CWE-798'],"['database_performance_analyzer'
 'solarwinds_database_performance_analyzer']"
CVE-2025-40548,2025-11-18 09:15:52.167,2025-12-02 16:36:36.900,"A missing validation process exists in Serv U when abused, could give a malicious actor with access to admin privileges the ability to execute code. 

This issue requires administrative privileges to abuse. On Windows deployments, the risk is scored as a medium because services frequently run under less-privileged service accounts by default.","nvd,v5",9.1,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:C/C:H/I:H/A:H,,,,['CWE-269' 'CWE-269'],['serv-u' 'solarwinds_serv_u']
CVE-2001-0054,2001-02-16 05:00:00.000,2025-04-03 01:03:51.193,"Directory traversal vulnerability in FTP Serv-U before 2.5i allows remote attackers to escape the FTP root and read arbitrary files by appending a string such as ""/..%20."" to a CD command, a variant of a .. (dot dot) attack.","nvd,v5",,,,,,,['CWE-22' 'CWE-22'],['serv-u_file_server' 'solarwinds_serv_u_file_server']
CVE-2002-1542,2003-03-31 05:00:00.000,2025-04-03 01:03:51.193,"SolarWinds TFTP server 5.0.55 and earlier allows remote attackers to cause a denial of service (crash) via a large UDP datagram, possibly triggering a buffer overflow.","nvd,v5",,,,,,,['NVD-CWE-Other' 'NVD-CWE-Other'],['tftp_server' 'solarwinds_tftp_server']
CVE-2002-2393,2002-12-31 05:00:00.000,2025-04-03 01:03:51.193,"Serv-U FTP server 3.0, 3.1 and 4.0.0.4 does not accept new connections while validating user folder access rights, which allows remote attackers to cause a denial of service (no new connections) via a series of MKD commands.","nvd,v5",,,,,,,['CWE-20' 'CWE-20' 'CWE-20'],['serv-u_file_server' 'serv-u_file_server' 'solarwinds_serv_u_file_server']
